order_id,customer_name,product_category,sub_category,mart_city,order_date,mart_region,sales,discounts,profits,mart_state
OD3207,Sabeela,Oil & Masala,Masalas,Kanyakumari,2017-09-13,Central,1405.000,0.150,224.800,Tamil Nadu
OD3208,Adavan,Food Grains,Dals & Pulses,Trichy,2015-11-07,Central,693.000,0.150,311.850,Tamil Nadu
OD3209,Ridhesh,Food Grains,Dals & Pulses,Ooty,2018-07-11,Central,1934.000,0.110,135.380,Tamil Nadu
OD3210,Jonas,Fruits & Veggies,Fresh Fruits,Vellore,2015-04-04,Central,1500.000,0.200,555.000,Tamil Nadu
OD3211,Suresh,Fruits & Veggies,Fresh Vegetables,Bodi,2017-09-01,Central,783.000,0.170,305.370,Tamil Nadu
OD3212,Sudeep,Beverages,Soft Drinks,Theni,2018-03-11,Central,2073.000,0.170,663.360,Tamil Nadu
OD3213,Aditi,Food Grains,Dals & Pulses,Salem,2018-04-20,Central,1191.000,0.130,83.370,Tamil Nadu
OD3214,Suresh,Fruits & Veggies,Fresh Fruits,Nagercoil,2015-05-04,Central,2244.000,0.290,561.000,Tamil Nadu
OD3215,James,Beverages,Soft Drinks,Pudukottai,2015-11-14,Central,2451.000,0.250,441.180,Tamil Nadu
OD3216,Arvind,Food Grains,Rice,Chennai,2018-11-11,Central,2454.000,0.260,834.360,Tamil Nadu
OD3217,Ravi,Fruits & Veggies,Fresh Fruits,Tenkasi,2017-11-30,Central,2072.000,0.210,497.280,Tamil Nadu
OD3218,Yadav,Beverages,Soft Drinks,Dindigul,2018-12-08,Central,2070.000,0.320,414.000,Tamil Nadu
OD3219,Sudha,Snacks,Noodles,Pudukottai,2015-11-19,Central,1159.000,0.330,359.290,Tamil Nadu
OD3220,Esther,Bakery,Biscuits,Coimbatore,2016-11-17,Central,1153.000,0.270,219.070,Tamil Nadu
OD3221,Aditi,Bakery,Cakes,Karur,2016-04-25,Central,1918.000,0.220,575.400,Tamil Nadu
OD3222,Peer,Bakery,Breads & Buns,Bodi,2017-07-22,Central,1298.000,0.260,363.440,Tamil Nadu
OD3223,Esther,Snacks,Cookies,Viluppuram,2018-12-04,Central,985.000,0.320,128.050,Tamil Nadu
OD3224,Krithika,Beverages,Soft Drinks,Theni,2016-04-25,Central,971.000,0.330,242.750,Tamil Nadu
OD3225,Shah,Food Grains,Rice,Dharmapuri,2018-12-09,Central,781.000,0.260,132.770,Tamil Nadu
OD3226,Sheeba,Food Grains,Atta & Flour,Kanyakumari,2016-08-10,Central,1050.000,0.130,273.000,Tamil Nadu
OD3227,Hussain,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,2017-09-01,Central,1494.000,0.270,164.340,Tamil Nadu
OD3228,Ganesh,Snacks,Cookies,Namakkal,2017-09-01,Central,1320.000,0.200,211.200,Tamil Nadu
OD3229,Ramesh,Food Grains,Atta & Flour,Dharmapuri,2017-09-20,Central,1791.000,0.300,537.300,Tamil Nadu
OD3230,Alan,Fruits & Veggies,Fresh Fruits,Cumbum,2018-12-09,Central,1108.000,0.140,166.200,Tamil Nadu
OD3231,Ridhesh,Oil & Masala,Spices,Vellore,2015-01-20,Central,2054.000,0.330,657.280,Tamil Nadu
OD3232,Ridhesh,Beverages,Soft Drinks,Ooty,2015-01-20,Central,1785.000,0.290,624.750,Tamil Nadu
OD3233,Yusuf,Beverages,Soft Drinks,Namakkal,2015-09-23,Central,2103.000,0.320,147.210,Tamil Nadu
OD3234,Alan,Food Grains,Organic Staples,Salem,2018-12-16,Central,1699.000,0.190,526.690,Tamil Nadu
OD3235,Ganesh,Beverages,Soft Drinks,Madurai,2017-09-13,Central,1576.000,0.250,315.200,Tamil Nadu
OD3236,Verma,Fruits & Veggies,Organic Fruits,Pudukottai,2015-04-12,Central,1926.000,0.320,211.860,Tamil Nadu
OD3237,Alan,"Eggs, Meat & Fish",Mutton,Salem,2018-12-09,Central,1804.000,0.180,469.040,Tamil Nadu
OD3238,Shree,"Eggs, Meat & Fish",Fish,Vellore,2018-03-21,Central,1496.000,0.270,329.120,Tamil Nadu
OD3239,Haseena,Fruits & Veggies,Fresh Vegetables,Ooty,2018-12-26,Central,1066.000,0.100,341.120,Tamil Nadu
OD3240,Mathew,"Eggs, Meat & Fish",Fish,Trichy,2018-01-28,Central,2266.000,0.130,815.760,Tamil Nadu
OD3241,Sudha,Oil & Masala,Edible Oil & Ghee,Karur,2017-07-22,Central,533.000,0.110,165.230,Tamil Nadu
OD3242,Kumar,Oil & Masala,Spices,Pudukottai,2015-09-23,Central,2327.000,0.320,465.400,Tamil Nadu
OD3243,Anu,Snacks,Chocolates,Theni,2017-07-22,Central,1257.000,0.270,540.510,Tamil Nadu
OD3244,Willams,Fruits & Veggies,Organic Fruits,Viluppuram,2018-11-03,Central,2471.000,0.260,1087.240,Tamil Nadu
OD3245,Alan,Food Grains,Dals & Pulses,Krishnagiri,2015-09-23,Central,799.000,0.280,327.590,Tamil Nadu
OD3246,Veena,Food Grains,Organic Staples,Tenkasi,2017-09-03,Central,898.000,0.190,161.640,Tamil Nadu
OD3247,Sudeep,"Eggs, Meat & Fish",Eggs,Krishnagiri,2015-06-20,Central,1636.000,0.210,98.160,Tamil Nadu
OD3248,Sheeba,Beverages,Soft Drinks,Karur,2015-11-07,Central,2169.000,0.310,325.350,Tamil Nadu
OD3249,Arvind,Bakery,Cakes,Dindigul,2015-03-17,Central,2191.000,0.310,810.670,Tamil Nadu
OD3250,Veronica,Fruits & Veggies,Organic Vegetables,Trichy,2018-08-05,Central,1903.000,0.160,647.020,Tamil Nadu
OD3251,Sabeela,Snacks,Noodles,Bodi,2016-06-01,Central,1807.000,0.160,795.080,Tamil Nadu
OD3252,Komal,Beverages,Health Drinks,Trichy,2015-03-17,Central,2433.000,0.350,1046.190,Tamil Nadu
OD3253,Ridhesh,Snacks,Cookies,Salem,2018-08-10,Central,535.000,0.230,48.150,Tamil Nadu
OD3254,Rumaiza,Snacks,Noodles,Virudhunagar,2017-09-22,Central,1835.000,0.190,293.600,Tamil Nadu
OD3255,Vinne,Oil & Masala,Masalas,Dharmapuri,2017-09-13,Central,2081.000,0.220,894.830,Tamil Nadu
OD3256,Sharon,Beverages,Soft Drinks,Pudukottai,2016-03-05,Central,1636.000,0.140,736.200,Tamil Nadu
OD3257,Aditi,Food Grains,Dals & Pulses,Namakkal,2018-11-11,Central,2069.000,0.230,744.840,Tamil Nadu
OD3258,Shah,Beverages,Health Drinks,Ramanadhapuram,2018-04-20,Central,1562.000,0.270,421.740,Tamil Nadu
OD3259,Shah,Beverages,Soft Drinks,Coimbatore,2016-06-01,Central,1726.000,0.200,500.540,Tamil Nadu
OD3260,Kumar,Bakery,Breads & Buns,Salem,2018-07-25,Central,1633.000,0.100,718.520,Tamil Nadu
OD3261,Hafiz,"Eggs, Meat & Fish",Chicken,Karur,2016-11-13,Central,1415.000,0.180,353.750,Tamil Nadu
OD3262,Yusuf,Snacks,Cookies,Tenkasi,2017-09-22,Central,2126.000,0.280,616.540,Tamil Nadu
OD3263,Willams,Fruits & Veggies,Organic Vegetables,Nagercoil,2015-03-17,Central,730.000,0.100,146.000,Tamil Nadu
OD3264,Kumar,"Eggs, Meat & Fish",Chicken,Trichy,2017-11-30,Central,1609.000,0.290,579.240,Tamil Nadu
OD3265,Veena,Snacks,Cookies,Krishnagiri,2017-10-20,Central,2229.000,0.120,824.730,Tamil Nadu
OD3266,Malik,"Eggs, Meat & Fish",Mutton,Nagercoil,2018-02-13,Central,1637.000,0.250,654.800,Tamil Nadu
OD3267,Haseena,Oil & Masala,Masalas,Theni,2017-07-17,Central,780.000,0.200,46.800,Tamil Nadu
OD3268,Harish,Food Grains,Dals & Pulses,Dindigul,2018-08-31,Central,1456.000,0.170,364.000,Tamil Nadu
OD3269,Sudeep,Food Grains,Organic Staples,Virudhunagar,2015-05-19,Central,1464.000,0.140,409.920,Tamil Nadu
OD3270,Akash,Beverages,Health Drinks,Dindigul,2018-08-05,Central,1567.000,0.260,642.470,Tamil Nadu
OD3271,Ravi,Snacks,Noodles,Tirunelveli,2018-11-20,Central,2083.000,0.190,708.220,Tamil Nadu
OD3272,Jonas,"Eggs, Meat & Fish",Fish,Chennai,2015-03-17,Central,2351.000,0.230,963.910,Tamil Nadu
OD3273,Peer,Beverages,Health Drinks,Cumbum,2015-12-23,Central,723.000,0.190,50.610,Tamil Nadu
OD3274,Jonas,Snacks,Cookies,Virudhunagar,2017-12-17,Central,1431.000,0.220,314.820,Tamil Nadu
OD3275,Veronica,Food Grains,Rice,Perambalur,2017-12-09,Central,2065.000,0.230,247.800,Tamil Nadu
OD3276,Hafiz,Snacks,Cookies,Ooty,2017-07-31,Central,2191.000,0.220,591.570,Tamil Nadu
OD3277,Rumaiza,"Eggs, Meat & Fish",Fish,Karur,2017-09-01,Central,671.000,0.130,120.780,Tamil Nadu
OD3278,Shree,"Eggs, Meat & Fish",Mutton,Tirunelveli,2015-01-20,Central,2126.000,0.280,340.160,Tamil Nadu
OD3279,Anu,Food Grains,Rice,Ooty,2016-10-09,Central,548.000,0.190,235.640,Tamil Nadu
OD3280,Amrish,Fruits & Veggies,Fresh Fruits,Theni,2017-09-04,Central,1859.000,0.280,204.490,Tamil Nadu
OD3281,Sudeep,Bakery,Biscuits,Pudukottai,2017-10-13,Central,1905.000,0.260,209.550,Tamil Nadu
OD3282,Akash,Oil & Masala,Masalas,Dharmapuri,2017-03-03,Central,2008.000,0.190,702.800,Tamil Nadu
OD3283,Sheeba,Snacks,Chocolates,Cumbum,2017-11-22,Central,2053.000,0.220,780.140,Tamil Nadu
OD3284,Rumaiza,Food Grains,Atta & Flour,Viluppuram,2017-11-21,Central,1260.000,0.220,441.000,Tamil Nadu
OD3285,Arutra,Bakery,Biscuits,Ooty,2017-07-23,Central,865.000,0.130,337.350,Tamil Nadu
OD3286,Sheeba,"Eggs, Meat & Fish",Mutton,Krishnagiri,2016-12-17,Central,2266.000,0.160,589.160,Tamil Nadu
OD3287,Amy,Snacks,Noodles,Krishnagiri,2018-04-24,Central,1142.000,0.320,296.920,Tamil Nadu
OD3288,Verma,Fruits & Veggies,Organic Vegetables,Karur,2015-12-22,Central,862.000,0.310,370.660,Tamil Nadu
OD3289,Vince,"Eggs, Meat & Fish",Mutton,Virudhunagar,2018-10-23,Central,625.000,0.350,31.250,Tamil Nadu
OD3290,Ravi,Food Grains,Dals & Pulses,Pudukottai,2018-09-04,Central,1494.000,0.190,209.160,Tamil Nadu
OD3291,Sundar,"Eggs, Meat & Fish",Eggs,Nagercoil,2018-06-19,Central,1597.000,0.110,223.580,Tamil Nadu
OD3292,Krithika,"Eggs, Meat & Fish",Chicken,Ooty,2018-01-30,Central,710.000,0.350,163.300,Tamil Nadu
OD3293,Sabeela,Beverages,Soft Drinks,Viluppuram,2017-10-11,Central,1189.000,0.120,118.900,Tamil Nadu
OD3294,Vinne,Snacks,Chocolates,Krishnagiri,2018-04-20,Central,2362.000,0.270,401.540,Tamil Nadu
OD3295,Ganesh,Fruits & Veggies,Fresh Vegetables,Bodi,2018-12-25,Central,732.000,0.120,51.240,Tamil Nadu
OD3296,Sudeep,Snacks,Chocolates,Pudukottai,2016-10-08,Central,1080.000,0.170,248.400,Tamil Nadu
OD3297,Jackson,Oil & Masala,Masalas,Karur,2018-09-15,Central,2351.000,0.210,822.850,Tamil Nadu
OD3298,Sudeep,Food Grains,Rice,Krishnagiri,2015-04-18,Central,1792.000,0.290,752.640,Tamil Nadu
OD3299,Muneer,Beverages,Health Drinks,Pudukottai,2017-07-23,Central,1086.000,0.290,195.480,Tamil Nadu
OD3300,Sabeela,Beverages,Soft Drinks,Chennai,2018-11-14,Central,825.000,0.110,66.000,Tamil Nadu
OD3301,Anu,"Eggs, Meat & Fish",Fish,Chennai,2016-12-05,Central,609.000,0.330,115.710,Tamil Nadu
OD3302,Ram,Beverages,Health Drinks,Tirunelveli,2017-05-10,Central,1491.000,0.200,387.660,Tamil Nadu
OD3303,Shah,Bakery,Cakes,Nagercoil,2015-06-06,Central,1885.000,0.290,188.500,Tamil Nadu
OD3304,Amy,Snacks,Cookies,Perambalur,2017-09-11,Central,1126.000,0.120,495.440,Tamil Nadu
OD3305,Amrish,Food Grains,Dals & Pulses,Krishnagiri,2015-12-14,Central,1676.000,0.150,351.960,Tamil Nadu
OD3306,Akash,Beverages,Health Drinks,Karur,2018-02-16,Central,2160.000,0.160,928.800,Tamil Nadu
OD3307,Alan,Bakery,Cakes,Krishnagiri,2016-12-31,Central,868.000,0.330,329.840,Tamil Nadu
OD3308,Veronica,"Eggs, Meat & Fish",Eggs,Ooty,2018-11-30,Central,2013.000,0.210,201.300,Tamil Nadu
OD3309,Shree,"Eggs, Meat & Fish",Fish,Perambalur,2018-05-23,Central,2097.000,0.240,712.980,Tamil Nadu
OD3310,Sharon,Snacks,Chocolates,Dindigul,2017-09-11,Central,2070.000,0.200,248.400,Tamil Nadu
OD3311,Akash,Food Grains,Atta & Flour,Trichy,2015-10-03,Central,540.000,0.230,70.200,Tamil Nadu
OD3312,Ravi,Oil & Masala,Spices,Krishnagiri,2018-03-06,Central,1235.000,0.120,247.000,Tamil Nadu
OD3313,Anu,Oil & Masala,Edible Oil & Ghee,Coimbatore,2017-05-02,Central,1956.000,0.320,97.800,Tamil Nadu
OD3314,Roshan,Food Grains,Organic Staples,Trichy,2016-07-02,Central,1923.000,0.290,423.060,Tamil Nadu
OD3315,Aditi,Snacks,Noodles,Viluppuram,2018-12-09,Central,1004.000,0.260,311.240,Tamil Nadu
OD3316,Krithika,Beverages,Health Drinks,Viluppuram,2018-05-15,Central,2153.000,0.180,279.890,Tamil Nadu
OD3317,Ramesh,"Eggs, Meat & Fish",Chicken,Dharmapuri,2017-05-31,Central,1918.000,0.210,479.500,Tamil Nadu
OD3318,Aditi,Fruits & Veggies,Organic Vegetables,Coimbatore,2016-11-07,Central,1618.000,0.180,242.700,Tamil Nadu
OD3319,Veena,Oil & Masala,Spices,Karur,2015-09-08,Central,1260.000,0.200,176.400,Tamil Nadu
OD3320,Alan,Bakery,Breads & Buns,Madurai,2018-03-04,Central,841.000,0.140,269.120,Tamil Nadu
OD3321,Ganesh,Food Grains,Atta & Flour,Kanyakumari,2017-11-19,Central,1988.000,0.270,119.280,Tamil Nadu
OD3322,Ganesh,Snacks,Cookies,Bodi,2016-04-06,Central,1449.000,0.130,420.210,Tamil Nadu
OD3323,Ram,"Eggs, Meat & Fish",Eggs,Perambalur,2018-06-02,Central,1130.000,0.300,90.400,Tamil Nadu
OD3324,Jackson,Bakery,Breads & Buns,Salem,2015-01-03,Central,864.000,0.260,380.160,Tamil Nadu
OD3325,Peer,"Eggs, Meat & Fish",Mutton,Trichy,2017-10-13,Central,2364.000,0.200,756.480,Tamil Nadu
OD3326,Vinne,Food Grains,Organic Staples,Cumbum,2015-06-20,Central,1512.000,0.230,650.160,Tamil Nadu
OD3327,Amy,Snacks,Chocolates,Nagercoil,2017-12-27,Central,2154.000,0.250,323.100,Tamil Nadu
OD3328,Aditi,"Eggs, Meat & Fish",Eggs,Namakkal,2016-04-25,Central,2209.000,0.350,574.340,Tamil Nadu
OD3329,Arvind,Beverages,Health Drinks,Pudukottai,2015-12-06,Central,1535.000,0.340,122.800,Tamil Nadu
OD3330,Amy,Snacks,Noodles,Cumbum,2018-12-04,Central,635.000,0.120,158.750,Tamil Nadu
OD3331,Vidya,Fruits & Veggies,Organic Vegetables,Tenkasi,2017-11-21,Central,753.000,0.210,263.550,Tamil Nadu
OD3332,Malik,Snacks,Cookies,Pudukottai,2016-12-28,Central,785.000,0.240,243.350,Tamil Nadu
OD3333,Jackson,Fruits & Veggies,Fresh Fruits,Namakkal,2017-07-30,Central,2295.000,0.180,275.400,Tamil Nadu
OD3334,Aditi,Bakery,Cakes,Coimbatore,2017-09-02,Central,2470.000,0.120,197.600,Tamil Nadu
OD3335,Sundar,Snacks,Cookies,Cumbum,2015-02-18,Central,527.000,0.210,126.480,Tamil Nadu
OD3336,Jackson,Bakery,Cakes,Viluppuram,2016-12-31,Central,1238.000,0.250,198.080,Tamil Nadu
OD3337,Ramesh,"Eggs, Meat & Fish",Fish,Tirunelveli,2018-06-19,Central,1343.000,0.100,134.300,Tamil Nadu
OD3338,Arvind,Food Grains,Dals & Pulses,Vellore,2018-11-06,Central,1183.000,0.330,496.860,Tamil Nadu
OD3339,Vidya,Snacks,Chocolates,Viluppuram,2016-11-07,Central,1024.000,0.200,368.640,Tamil Nadu
OD3340,Yadav,Beverages,Health Drinks,Dindigul,2016-11-07,Central,1554.000,0.180,590.520,Tamil Nadu
OD3341,Krithika,Fruits & Veggies,Fresh Vegetables,Pudukottai,2018-04-16,Central,1952.000,0.110,156.160,Tamil Nadu
OD3342,Surya,Bakery,Biscuits,Dindigul,2018-03-23,Central,1724.000,0.260,189.640,Tamil Nadu
OD3343,Ram,Food Grains,Dals & Pulses,Dharmapuri,2017-08-31,Central,1937.000,0.240,503.620,Tamil Nadu
OD3344,Ramesh,Snacks,Cookies,Coimbatore,2016-12-31,Central,1394.000,0.200,487.900,Tamil Nadu
OD3345,Sudha,Fruits & Veggies,Fresh Fruits,Vellore,2017-08-13,Central,1851.000,0.310,111.060,Tamil Nadu
OD3346,Sabeela,Food Grains,Dals & Pulses,Dindigul,2017-07-23,Central,1017.000,0.310,203.400,Tamil Nadu
OD3347,Komal,Food Grains,Organic Staples,Vellore,2016-10-10,Central,1684.000,0.270,218.920,Tamil Nadu
OD3348,Surya,Oil & Masala,Spices,Dindigul,2017-10-11,Central,1559.000,0.100,93.540,Tamil Nadu
OD3349,Shree,Snacks,Noodles,Viluppuram,2017-03-21,Central,2029.000,0.170,872.470,Tamil Nadu
OD3350,Amy,"Eggs, Meat & Fish",Fish,Tirunelveli,2015-05-26,Central,2090.000,0.260,397.100,Tamil Nadu
OD3351,Sudeep,Fruits & Veggies,Fresh Vegetables,Virudhunagar,2018-03-18,Central,827.000,0.290,223.290,Tamil Nadu
OD3352,Ram,"Eggs, Meat & Fish",Fish,Nagercoil,2016-11-07,Central,1494.000,0.220,373.500,Tamil Nadu
OD3353,Jackson,Snacks,Noodles,Karur,2017-09-04,Central,1639.000,0.220,360.580,Tamil Nadu
OD3354,Ganesh,Beverages,Soft Drinks,Karur,2017-05-02,Central,1036.000,0.110,331.520,Tamil Nadu
OD3355,Hussain,Snacks,Cookies,Namakkal,2015-11-11,Central,722.000,0.330,317.680,Tamil Nadu
OD3356,Sundar,Fruits & Veggies,Fresh Vegetables,Vellore,2015-11-17,Central,1321.000,0.100,66.050,Tamil Nadu
OD3357,Verma,Fruits & Veggies,Fresh Vegetables,Nagercoil,2016-06-16,Central,1229.000,0.190,73.740,Tamil Nadu
OD3358,Hussain,Beverages,Health Drinks,Ooty,2017-11-19,Central,541.000,0.280,75.740,Tamil Nadu
OD3359,Yadav,Fruits & Veggies,Fresh Fruits,Karur,2015-04-18,Central,1028.000,0.150,61.680,Tamil Nadu
OD3360,Muneer,Fruits & Veggies,Organic Vegetables,Bodi,2017-03-03,Central,1800.000,0.260,738.000,Tamil Nadu
OD3361,Malik,Bakery,Biscuits,Viluppuram,2015-10-03,Central,2282.000,0.300,1004.080,Tamil Nadu
OD3362,Mathew,Beverages,Soft Drinks,Theni,2015-12-19,Central,891.000,0.220,258.390,Tamil Nadu
OD3363,Esther,Food Grains,Organic Staples,Pudukottai,2018-11-12,Central,1974.000,0.180,829.080,Tamil Nadu
OD3364,Anu,Food Grains,Rice,Viluppuram,2016-06-16,Central,1986.000,0.300,238.320,Tamil Nadu
OD3365,Suresh,"Eggs, Meat & Fish",Eggs,Cumbum,2016-04-20,Central,2443.000,0.350,439.740,Tamil Nadu
OD3366,Anu,Snacks,Chocolates,Coimbatore,2018-09-11,Central,1608.000,0.240,611.040,Tamil Nadu
OD3367,Haseena,"Eggs, Meat & Fish",Mutton,Coimbatore,2015-06-20,Central,717.000,0.100,78.870,Tamil Nadu
OD3368,Roshan,"Eggs, Meat & Fish",Eggs,Namakkal,2016-07-02,Central,1527.000,0.120,76.350,Tamil Nadu
OD3369,Amy,Oil & Masala,Masalas,Tenkasi,2015-05-26,Central,1980.000,0.310,198.000,Tamil Nadu
OD3370,Arvind,Fruits & Veggies,Fresh Vegetables,Coimbatore,2015-12-19,Central,1197.000,0.150,299.250,Tamil Nadu
OD3371,Sharon,Food Grains,Atta & Flour,Ooty,2018-02-16,Central,2461.000,0.180,689.080,Tamil Nadu
OD3372,Ravi,Bakery,Breads & Buns,Viluppuram,2018-11-12,Central,866.000,0.170,121.240,Tamil Nadu
OD3373,Shree,Snacks,Chocolates,Vellore,2017-07-10,Central,600.000,0.300,60.000,Tamil Nadu
OD3374,Arvind,Oil & Masala,Edible Oil & Ghee,Pudukottai,2017-11-07,Central,1026.000,0.220,184.680,Tamil Nadu
OD3375,Sundar,Snacks,Cookies,Pudukottai,2018-08-18,Central,1360.000,0.190,612.000,Tamil Nadu
OD3376,Rumaiza,Fruits & Veggies,Fresh Vegetables,Ramanadhapuram,2015-03-01,Central,1620.000,0.150,648.000,Tamil Nadu
OD3377,Sabeela,Beverages,Soft Drinks,Theni,2015-03-01,Central,1228.000,0.130,466.640,Tamil Nadu
OD3378,Mathew,Bakery,Cakes,Tirunelveli,2018-05-25,Central,1965.000,0.240,766.350,Tamil Nadu
OD3379,Hussain,Snacks,Noodles,Trichy,2016-02-06,Central,636.000,0.320,152.640,Tamil Nadu
OD3380,Jonas,"Eggs, Meat & Fish",Mutton,Cumbum,2018-05-23,Central,1196.000,0.150,394.680,Tamil Nadu
OD3381,Shree,Fruits & Veggies,Fresh Vegetables,Nagercoil,2017-05-02,Central,589.000,0.120,141.360,Tamil Nadu
OD3382,Mathew,Food Grains,Atta & Flour,Coimbatore,2017-05-02,Central,905.000,0.170,271.500,Tamil Nadu
OD3383,Arvind,Beverages,Soft Drinks,Karur,2017-09-05,Central,1457.000,0.190,553.660,Tamil Nadu
OD3384,Vidya,Food Grains,Atta & Flour,Perambalur,2018-05-22,Central,898.000,0.280,251.440,Tamil Nadu
OD3385,Haseena,Beverages,Soft Drinks,Nagercoil,2017-03-03,Central,607.000,0.210,194.240,Tamil Nadu
OD3386,Komal,Oil & Masala,Spices,Cumbum,2018-07-23,Central,664.000,0.170,292.160,Tamil Nadu
OD3387,Shree,Oil & Masala,Edible Oil & Ghee,Kanyakumari,2017-07-10,Central,2482.000,0.210,248.200,Tamil Nadu
OD3388,Ridhesh,Fruits & Veggies,Organic Fruits,Bodi,2018-03-06,Central,1840.000,0.170,478.400,Tamil Nadu
OD3389,Anu,Oil & Masala,Masalas,Pudukottai,2017-11-26,Central,2184.000,0.210,196.560,Tamil Nadu
OD3390,Sundar,Fruits & Veggies,Fresh Vegetables,Virudhunagar,2018-11-25,Central,2134.000,0.260,618.860,Tamil Nadu
OD3391,Yusuf,Fruits & Veggies,Fresh Vegetables,Madurai,2018-01-01,Central,2193.000,0.270,592.110,Tamil Nadu
OD3392,Peer,Food Grains,Organic Staples,Salem,2018-01-21,Central,1778.000,0.160,675.640,Tamil Nadu
OD3393,Sudeep,Oil & Masala,Edible Oil & Ghee,Trichy,2015-10-03,Central,1249.000,0.100,199.840,Tamil Nadu
OD3394,Ramesh,"Eggs, Meat & Fish",Chicken,Ramanadhapuram,2017-07-30,Central,1339.000,0.200,535.600,Tamil Nadu
OD3395,Suresh,Food Grains,Organic Staples,Chennai,2018-05-19,Central,1311.000,0.170,471.960,Tamil Nadu
OD3396,Jackson,"Eggs, Meat & Fish",Mutton,Salem,2015-12-22,Central,1038.000,0.320,435.960,Tamil Nadu
OD3397,Harish,"Eggs, Meat & Fish",Fish,Bodi,2015-10-14,Central,756.000,0.190,143.640,Tamil Nadu
OD3398,Jonas,Snacks,Cookies,Bodi,2018-09-23,Central,705.000,0.290,239.700,Tamil Nadu
OD3399,Alan,Food Grains,Dals & Pulses,Ramanadhapuram,2017-05-31,Central,782.000,0.210,187.680,Tamil Nadu
OD3400,Ridhesh,Food Grains,Atta & Flour,Virudhunagar,2016-05-07,Central,2241.000,0.300,1008.450,Tamil Nadu
OD3401,Arvind,Snacks,Cookies,Dharmapuri,2016-11-28,Central,1390.000,0.150,542.100,Tamil Nadu
OD3402,Haseena,Food Grains,Atta & Flour,Chennai,2017-12-27,Central,1447.000,0.270,231.520,Tamil Nadu
OD3403,Ganesh,Oil & Masala,Spices,Theni,2015-12-27,Central,535.000,0.150,219.350,Tamil Nadu
OD3404,Vidya,Beverages,Health Drinks,Trichy,2018-10-23,Central,746.000,0.150,298.400,Tamil Nadu
OD3405,Vidya,"Eggs, Meat & Fish",Eggs,Perambalur,2018-01-30,Central,968.000,0.200,309.760,Tamil Nadu
OD3406,Hussain,Snacks,Cookies,Krishnagiri,2016-12-17,Central,1457.000,0.110,72.850,Tamil Nadu
OD3407,Yadav,"Eggs, Meat & Fish",Eggs,Chennai,2018-09-04,Central,1109.000,0.330,177.440,Tamil Nadu
OD3408,Amy,Bakery,Biscuits,Bodi,2017-07-23,Central,1127.000,0.150,157.780,Tamil Nadu
OD3409,Muneer,Bakery,Breads & Buns,Cumbum,2015-09-07,Central,774.000,0.170,100.620,Tamil Nadu
OD3410,Jonas,Fruits & Veggies,Fresh Vegetables,Karur,2015-03-01,Central,851.000,0.180,374.440,Tamil Nadu
OD3411,Sudha,Fruits & Veggies,Organic Fruits,Tenkasi,2018-11-23,Central,784.000,0.250,109.760,Tamil Nadu
OD3412,Jackson,Beverages,Health Drinks,Tirunelveli,2017-09-02,Central,2069.000,0.160,455.180,Tamil Nadu
OD3413,Rumaiza,Snacks,Noodles,Trichy,2017-06-12,Central,2023.000,0.340,627.130,Tamil Nadu
OD3414,Roshan,Snacks,Noodles,Coimbatore,2018-08-28,Central,1504.000,0.310,526.400,Tamil Nadu
OD3415,Veronica,"Eggs, Meat & Fish",Chicken,Salem,2017-01-07,Central,2145.000,0.300,943.800,Tamil Nadu
OD3416,Arutra,Fruits & Veggies,Fresh Vegetables,Cumbum,2018-12-22,Central,2322.000,0.160,673.380,Tamil Nadu
OD3417,Willams,Fruits & Veggies,Organic Fruits,Madurai,2018-12-22,Central,2293.000,0.250,321.020,Tamil Nadu
OD3418,Veena,Beverages,Health Drinks,Ooty,2015-11-11,Central,1676.000,0.320,150.840,Tamil Nadu
OD3419,Alan,Food Grains,Organic Staples,Namakkal,2017-03-13,Central,1821.000,0.350,400.620,Tamil Nadu
OD3420,Suresh,"Eggs, Meat & Fish",Mutton,Namakkal,2016-07-02,Central,1830.000,0.100,823.500,Tamil Nadu
OD3421,Aditi,Food Grains,Rice,Trichy,2015-11-24,Central,2384.000,0.190,858.240,Tamil Nadu
OD3422,Jackson,Oil & Masala,Masalas,Chennai,2018-07-09,Central,674.000,0.210,249.380,Tamil Nadu
OD3423,Rumaiza,"Eggs, Meat & Fish",Chicken,Cumbum,2018-01-01,Central,2245.000,0.180,606.150,Tamil Nadu
OD3424,Vinne,"Eggs, Meat & Fish",Mutton,Trichy,2017-11-11,Central,1748.000,0.140,349.600,Tamil Nadu
OD3425,Malik,Food Grains,Atta & Flour,Theni,2018-02-16,Central,1422.000,0.110,142.200,Tamil Nadu
OD3426,Komal,Food Grains,Dals & Pulses,Theni,2018-11-18,Central,1116.000,0.170,111.600,Tamil Nadu
OD3427,Vince,Beverages,Health Drinks,Nagercoil,2016-03-05,Central,1583.000,0.250,364.090,Tamil Nadu
OD3428,Jonas,"Eggs, Meat & Fish",Chicken,Cumbum,2016-11-05,Central,1829.000,0.130,292.640,Tamil Nadu
OD3429,Suresh,Food Grains,Rice,Chennai,2018-08-28,Central,1339.000,0.340,361.530,Tamil Nadu
OD3430,Shah,Fruits & Veggies,Organic Vegetables,Madurai,2015-09-08,Central,2002.000,0.320,540.540,Tamil Nadu
